ID,PeakvGRF,vGRF_0,vGRF_1,vGRF_2,vGRF_3,vGRF_4,vGRF_5,vGRF_6,vGRF_7,vGRF_8,vGRF_9,vGRF_10,vGRF_11,vGRF_12,vGRF_13,vGRF_14,vGRF_15,vGRF_16,vGRF_17,vGRF_18,vGRF_19,vGRF_20,vGRF_21,vGRF_22,vGRF_23,vGRF_24,vGRF_25,vGRF_26,vGRF_27,vGRF_28,vGRF_29,vGRF_30,vGRF_31,vGRF_32,vGRF_33,vGRF_34,vGRF_35,vGRF_36,vGRF_37,vGRF_38,vGRF_39,vGRF_40,vGRF_41,vGRF_42,vGRF_43,vGRF_44,vGRF_45,vGRF_46,vGRF_47,vGRF_48,vGRF_49,vGRF_50,vGRF_51,vGRF_52,vGRF_53,vGRF_54,vGRF_55,vGRF_56,vGRF_57,vGRF_58,vGRF_59,vGRF_60,vGRF_61,vGRF_62,vGRF_63,vGRF_64,vGRF_65,vGRF_66,vGRF_67,vGRF_68,vGRF_69,vGRF_70,vGRF_71,vGRF_72,vGRF_73,vGRF_74,vGRF_75,vGRF_76,vGRF_77,vGRF_78,vGRF_79,vGRF_80,vGRF_81,vGRF_82,vGRF_83,vGRF_84,vGRF_85,vGRF_86,vGRF_87,vGRF_88,vGRF_89,vGRF_90,vGRF_91,vGRF_92,vGRF_93,vGRF_94,vGRF_95,vGRF_96,vGRF_97,vGRF_98,vGRF_99
L0,1.0275879,0.05809982120990753,0.11176863312721252,0.2006458342075348,0.310342013835907,0.41124069690704346,0.4989953637123108,0.5809069871902466,0.6290732026100159,0.6506595015525818,0.6857686042785645,0.7365025281906128,0.7866846323013306,0.8264676332473755,0.8694049119949341,0.9148169755935669,0.9661687612533569,0.993236780166626,1.022179126739502,1.027587890625,1.0244190692901611,1.0085785388946533,0.9910972714424133,0.9787321090698242,0.9618303775787354,0.9427574872970581,0.9310054779052734,0.9293460845947266,0.9109302759170532,0.905676007270813,0.9080056548118591,0.9122111201286316,0.9164159297943115,0.9268506765365601,0.9366785287857056,0.9466594457626343,0.9625074863433838,0.9706383943557739,0.9805254936218262,0.9807982444763184,0.9744926691055298,0.980572521686554,0.978015124797821,0.9852938652038574,0.9809345006942749,0.9856336116790771,0.982959508895874,0.9893819093704224,0.993391215801239,1.0003714561462402,1.0088036060333252,1.022897481918335,1.0235859155654907,1.0300289392471313,1.03176748752594,1.021533727645874,0.9922939538955688,0.9349339008331299,0.8439012765884399,0.7151648998260498,0.5646814703941345,0.42049363255500793,0.292391300201416,0.1908802092075348,0.11637941002845764,0.06957660615444183,0.04424280300736427,0.02687113732099533,0.016071150079369545,0.011662894859910011,0.009449094533920288,0.008895613253116608,0.007328429259359837,0.009084595367312431,0.006375768221914768,0.0036486592143774033,0.008402626030147076,0.006223621778190136,0.004764004610478878,0.012144722044467926,0.010164481587707996,0.00939720869064331,0.010146647691726685,0.008723068982362747,0.010306899435818195,0.00958668626844883,0.007038936950266361,0.010321262292563915,0.007752673700451851,0.0082705682143569,0.010095521807670593,0.005736398510634899,0.010354907251894474,0.010387098416686058,0.007559823803603649,0.007460745982825756,0.010726099833846092,0.010480128228664398,0.013709113001823425,0.033099133521318436,0.03671037405729294
R0,1.0716712,0.0371096171438694,0.07794083654880524,0.15086223185062408,0.22957241535186768,0.2872409224510193,0.33755481243133545,0.4344577491283417,0.546994686126709,0.643117368221283,0.7245388031005859,0.8086063265800476,0.8770594596862793,0.9097610712051392,0.9578768014907837,0.9986391067504883,1.0369971990585327,1.0545490980148315,1.0712641477584839,1.0716712474822998,1.060560703277588,1.0313847064971924,0.9936563968658447,0.973529577255249,0.9381614923477173,0.9070881009101868,0.8925249576568604,0.8923523426055908,0.8687400817871094,0.8633308410644531,0.8701990842819214,0.8688002228736877,0.8664386868476868,0.8729444742202759,0.8875404596328735,0.8991562128067017,0.924968957901001,0.9436236619949341,0.9618586301803589,0.9722316265106201,0.9761086702346802,0.9948804378509521,1.0012822151184082,1.0163532495498657,1.0199105739593506,1.0313096046447754,1.03396475315094,1.0441216230392456,1.0517232418060303,1.047969937324524,1.0511908531188965,1.0550270080566406,1.0431303977966309,1.04315185546875,1.0400352478027344,1.035012125968933,1.0210111141204834,1.0084357261657715,0.9828026294708252,0.9201741814613342,0.805762767791748,0.6574937701225281,0.49554386734962463,0.34141847491264343,0.20980718731880188,0.1229778379201889,0.07032623142004013,0.03935376927256584,0.014080606400966644,0.0077962493523955345,0.0022909604012966156,-0.0028731264173984528,-0.002375556156039238,0.0006741434335708618,-0.0029491670429706573,-0.009782074019312859,-0.0017851591110229492,-0.001698886975646019,-0.008243739604949951,0.00021649524569511414,-0.004607420414686203,-0.0028571467846632004,0.0010504145175218582,-0.005422551184892654,-0.0009008906781673431,-0.0023148823529481888,-0.0040802545845508575,0.00032871775329113007,-0.0003809630870819092,-0.0013886168599128723,-0.0011441279202699661,-0.0028346534818410873,0.00010880641639232635,-0.002166757360100746,-0.0011072605848312378,9.175948798656464e-05,-0.00030726008117198944,0.0031510423868894577,0.0025595647748559713,0.021349120885133743,0.023049840703606606
R1,1.1176398,0.05403977259993553,0.10963759571313858,0.19096806645393372,0.2740125060081482,0.3280380070209503,0.3634952902793884,0.44693079590797424,0.5376745462417603,0.6272802352905273,0.7177262306213379,0.8093926310539246,0.8755573034286499,0.9162779450416565,0.9675276279449463,1.0125677585601807,1.0554739236831665,1.0803958177566528,1.1094560623168945,1.1176397800445557,1.1152660846710205,1.0948467254638672,1.0639513731002808,1.0488191843032837,1.020793080329895,0.9905233979225159,0.973823070526123,0.9720977544784546,0.9435864686965942,0.9295986294746399,0.927636981010437,0.9163583517074585,0.9039616584777832,0.900667667388916,0.9046152234077454,0.905617356300354,0.9202408790588379,0.9286293387413025,0.9362121820449829,0.9426088333129883,0.9429847002029419,0.9601709842681885,0.9661366939544678,0.9851937294006348,0.9900381565093994,1.0079774856567383,1.0141093730926514,1.0258586406707764,1.0300917625427246,1.0209569931030273,1.017235517501831,1.0180108547210693,0.9986624121665955,0.986299991607666,0.9668323993682861,0.9482386112213135,0.9215949773788452,0.9037861824035645,0.8783069849014282,0.8267133235931396,0.7296212911605835,0.6052249073982239,0.4648934602737427,0.3254907727241516,0.20463605225086212,0.12885795533657074,0.08567405492067337,0.05504070967435837,0.03316599130630493,0.025875823572278023,0.018578188493847847,0.016437340527772903,0.01591864600777626,0.018466947600245476,0.014165723696351051,0.008008621633052826,0.01629374548792839,0.016000768169760704,0.01146524678915739,0.01914043538272381,0.013850267976522446,0.016491420567035675,0.019414274021983147,0.012488540261983871,0.018267393112182617,0.016544697806239128,0.013001076877117157,0.018642466515302658,0.019069531932473183,0.016246596351265907,0.016775211319327354,0.014820778742432594,0.019433677196502686,0.01656380668282509,0.016575925052165985,0.018061911687254906,0.01799926906824112,0.019888650625944138,0.02101287618279457,0.03674014285206795,0.039162881672382355
L1,1.0414877,0.07381473481655121,0.11999265104532242,0.21594078838825226,0.31495553255081177,0.37873780727386475,0.4007927477359772,0.4493185877799988,0.5342274904251099,0.603598415851593,0.672341525554657,0.7368593811988831,0.791645884513855,0.8354057669639587,0.8830794095993042,0.9211136698722839,0.9664410352706909,0.9828580021858215,1.0171966552734375,1.041487693786621,1.0397059917449951,1.0322242975234985,1.0186949968338013,1.0225744247436523,1.00455641746521,0.9914706349372864,0.9802381992340088,0.9830563068389893,0.9570392370223999,0.9418860673904419,0.9354895353317261,0.9198180437088013,0.8976818323135376,0.8861804008483887,0.8767307996749878,0.8671290278434753,0.8611127734184265,0.8584030866622925,0.8495334386825562,0.8461741209030151,0.8387042284011841,0.8398664593696594,0.843992292881012,0.856051504611969,0.8578221797943115,0.8744220733642578,0.8842833042144775,0.8928221464157104,0.8974263668060303,0.8934043645858765,0.8927439451217651,0.8969345092773438,0.8817545771598816,0.8742505311965942,0.8450298309326172,0.8162387609481812,0.7600111961364746,0.717191219329834,0.6743749380111694,0.6316930055618286,0.5666470527648926,0.49095436930656433,0.39869561791419983,0.2758064866065979,0.177228644490242,0.11546843498945236,0.09064503759145737,0.05753038451075554,0.02964347042143345,0.02652505226433277,0.018378717824816704,0.019682493060827255,0.01911940798163414,0.009361501783132553,0.015864906832575798,0.004982509650290012,0.020465577021241188,0.016368279233574867,0.012113179080188274,0.016618900001049042,0.016831109300255775,0.01962098479270935,0.018923060968518257,0.01664266735315323,0.019922979176044464,0.017117062583565712,0.014084991067647934,0.01769738271832466,0.01569605991244316,0.013928895816206932,0.020012671127915382,0.016336699947714806,0.017955495044589043,0.013777941465377808,0.014469648711383343,0.013737283647060394,0.015439005568623543,0.0205338504165411,0.029067233204841614,0.04288976266980171,0.046049244701862335
R2,1.085515,0.07594950497150421,0.1232164204120636,0.19703705608844757,0.3331007659435272,0.4364185631275177,0.5453622341156006,0.6585681438446045,0.7034587264060974,0.7463188171386719,0.806273341178894,0.8728001117706299,0.9122027158737183,0.951259434223175,0.9855474233627319,1.0254024267196655,1.0462090969085693,1.0515457391738892,1.084967851638794,1.0822196006774902,1.0765085220336914,1.0607893466949463,1.0505098104476929,1.0335146188735962,1.0182406902313232,0.9825345277786255,0.9620056748390198,0.9608128070831299,0.9384258985519409,0.9279863238334656,0.9224145412445068,0.9169869422912598,0.9215631484985352,0.9418037533760071,0.9520090818405151,0.9555416107177734,0.9839069247245789,1.004678726196289,1.0119880437850952,1.0227363109588623,1.0312594175338745,1.0431814193725586,1.045831322669983,1.0681666135787964,1.06952965259552,1.083707332611084,1.085515022277832,1.0726126432418823,1.0568618774414062,1.0392704010009766,1.0022399425506592,0.9685823917388916,0.923937201499939,0.8620775938034058,0.7953321933746338,0.7237298488616943,0.6542559266090393,0.59742671251297,0.541907787322998,0.473047137260437,0.4030437767505646,0.32305237650871277,0.24196676909923553,0.17365042865276337,0.11153758317232132,0.0794287770986557,0.0607234351336956,0.0449795238673687,0.04628627747297287,0.04130090773105621,0.03752297908067703,0.04069719463586807,0.04130756855010986,0.04424084722995758,0.04267038032412529,0.0389673076570034,0.043123453855514526,0.037812814116477966,0.040833428502082825,0.04962994158267975,0.04187936708331108,0.041123878210783005,0.04607899487018585,0.03773222118616104,0.045831941068172455,0.04568076878786087,0.04232984408736229,0.04077073186635971,0.04663451015949249,0.04188460856676102,0.045634396374225616,0.03746256232261658,0.04545340687036514,0.04340016096830368,0.03711463138461113,0.041401591151952744,0.04879125580191612,0.04127104580402374,0.04203885421156883,0.05622854456305504,0.059601351618766785
L2,0.99379146,0.04221835732460022,0.1085873395204544,0.17082875967025757,0.20081129670143127,0.22290904819965363,0.25623762607574463,0.3395765423774719,0.4452317953109741,0.540016770362854,0.6227620840072632,0.6990528106689453,0.7606374025344849,0.8063147664070129,0.867516040802002,0.9154500961303711,0.9532921314239502,0.9672016501426697,0.9860007762908936,0.9937914609909058,0.991038978099823,0.9764891862869263,0.948477566242218,0.9395967721939087,0.910002589225769,0.8900388479232788,0.8807135820388794,0.8833065032958984,0.861600399017334,0.8560848236083984,0.8661894798278809,0.862521767616272,0.8579113483428955,0.8595984578132629,0.8664276599884033,0.8710198402404785,0.8806771636009216,0.8921740055084229,0.8973449468612671,0.9071475267410278,0.9033979177474976,0.9124991297721863,0.9189457893371582,0.930855393409729,0.932654857635498,0.9416446685791016,0.9483484625816345,0.9576888084411621,0.9640522003173828,0.9635671973228455,0.9635741710662842,0.9640880823135376,0.9496011734008789,0.9446901679039001,0.9221096038818359,0.9035857915878296,0.8752173185348511,0.8626718521118164,0.8374500274658203,0.786910355091095,0.6955972909927368,0.575449526309967,0.4423718750476837,0.3070303201675415,0.19335174560546875,0.11608117073774338,0.07718110829591751,0.04333162680268288,0.016052665188908577,0.01335195917636156,0.007355819456279278,0.0007168781012296677,0.0017940830439329147,0.0011871829628944397,-0.001169120892882347,-0.007516784593462944,0.0021620579063892365,0.0009832251816987991,-0.003848262131214142,0.0037401197478175163,-0.00013274326920509338,0.0021438337862491608,0.005534506402909756,-0.0007468517869710922,0.001327885314822197,-0.0001950487494468689,-0.0010702088475227356,0.00420064851641655,0.00040642358362674713,-0.00035896338522434235,0.0037830332294106483,0.0001759640872478485,0.0015289345756173134,0.001494046300649643,0.0019679125398397446,0.0010104011744260788,0.0005600843578577042,0.0035656671971082687,0.0031519029289484024,0.016123851761221886,0.018073879182338715
R3,1.0157924,0.04224231094121933,0.12317496538162231,0.17098385095596313,0.2134089469909668,0.2673548460006714,0.3030754029750824,0.3584011495113373,0.44422897696495056,0.5104851722717285,0.567133903503418,0.6085618734359741,0.6315004825592041,0.664483368396759,0.7095747590065002,0.7537208795547485,0.8121742606163025,0.861355185508728,0.9074267148971558,0.9485182762145996,0.9760794639587402,0.9897644519805908,0.9889451265335083,0.9985933303833008,0.9893772006034851,0.9768391251564026,0.9691163301467896,0.9658446907997131,0.9327470064163208,0.9122190475463867,0.9049316644668579,0.8883743286132812,0.8747958540916443,0.854835033416748,0.8488550782203674,0.8493896722793579,0.8477074503898621,0.8497046232223511,0.8561151027679443,0.857395350933075,0.8562246561050415,0.8715046048164368,0.8840532302856445,0.9056248664855957,0.9142377376556396,0.9354761838912964,0.9528369307518005,0.9761090278625488,0.9940817356109619,1.003658652305603,1.0157923698425293,1.0246983766555786,1.0133945941925049,1.0010805130004883,0.9799491167068481,0.955642580986023,0.9178375005722046,0.897518515586853,0.8616762161254883,0.8188853859901428,0.7335023880004883,0.6025741696357727,0.4546126425266266,0.3152575194835663,0.2008901834487915,0.12399636209011078,0.08477697521448135,0.04925048351287842,0.02553398534655571,0.02090287022292614,0.008966782130300999,0.0022324491292238235,0.005055564455688,0.008892381563782692,0.003082357347011566,-0.005808491259813309,0.004170957021415234,0.004227412864565849,-0.0008649416267871857,0.00769959669560194,0.0010771173983812332,0.005201268009841442,0.008092976175248623,0.0022367555648088455,0.004067542031407356,0.0032323449850082397,0.00035851262509822845,0.006598517298698425,0.004040953703224659,0.000646660104393959,0.005328772589564323,0.0016075726598501205,0.003968372009694576,0.007057066075503826,0.005986328236758709,0.0066359518095850945,0.005921780131757259,0.007140209898352623,0.005998613312840462,0.0190403014421463,0.019084103405475616
L3,1.0141867,0.04479777440428734,0.11165301501750946,0.16547411680221558,0.2001039683818817,0.2272646427154541,0.28181999921798706,0.39336949586868286,0.5222445130348206,0.637611448764801,0.7277982831001282,0.8024718761444092,0.8573896884918213,0.8925737142562866,0.9278773069381714,0.9546480774879456,0.9788545966148376,0.9785574674606323,0.9920423030853271,0.9911933541297913,0.9763654470443726,0.9550479054450989,0.9300374984741211,0.9162776470184326,0.8903384208679199,0.8706508874893188,0.8633480072021484,0.8678569793701172,0.8516643643379211,0.8517389893531799,0.8610542416572571,0.8617722392082214,0.8620449304580688,0.8708338141441345,0.880368709564209,0.8898109197616577,0.9077036380767822,0.9224675893783569,0.9297006130218506,0.9396858215332031,0.9457610845565796,0.9560566544532776,0.964902400970459,0.9814784526824951,0.9871333837509155,0.9997975826263428,1.0063250064849854,1.0129477977752686,1.0141867399215698,1.0073968172073364,0.9999364614486694,0.9912927150726318,0.9651284217834473,0.9463218450546265,0.9054001569747925,0.8653477430343628,0.8058525323867798,0.7622397541999817,0.7042567729949951,0.6332651376724243,0.5420213341712952,0.44232606887817383,0.3351376950740814,0.22790706157684326,0.14085446298122406,0.08476573973894119,0.057740096002817154,0.030501309782266617,0.014869023114442825,0.011940548196434975,0.00621398352086544,0.003167170099914074,0.004114983603358269,0.002667579799890518,0.0024897390976548195,-0.0028415024280548096,0.004633842036128044,0.002986110746860504,3.2844021916389465e-05,0.005673620849847794,0.001362411305308342,0.0036392435431480408,0.006548619829118252,0.001013604924082756,0.0043660718947649,0.0025172345340251923,0.001722186803817749,0.006483746692538261,0.003146545961499214,0.003945505246520042,0.004843106493353844,0.003315757028758526,0.0044361380860209465,0.003051990643143654,0.0038978885859251022,0.0034624598920345306,0.00323545653373003,0.005846766754984856,0.005488861817866564,0.01778930425643921,0.019644327461719513
R4,1.0858271,0.05897904187440872,0.15450799465179443,0.27972081303596497,0.40179604291915894,0.519061267375946,0.6146038770675659,0.697391927242279,0.761640191078186,0.8108448386192322,0.8746075630187988,0.9379997253417969,0.9866214990615845,1.03261137008667,1.0666649341583252,1.085827112197876,1.0817583799362183,1.064662218093872,1.040226936340332,1.0129423141479492,0.982248842716217,0.959160327911377,0.9308278560638428,0.9145500063896179,0.9036916494369507,0.8932679891586304,0.8862935900688171,0.8960453271865845,0.8896825313568115,0.8907537460327148,0.9068126678466797,0.9103840589523315,0.9108939170837402,0.9149678945541382,0.9203123450279236,0.9267608523368835,0.9311212301254272,0.9308721423149109,0.9310495853424072,0.9336608648300171,0.9319665431976318,0.9298801422119141,0.9360716342926025,0.9407327175140381,0.9322254657745361,0.9299060106277466,0.923222005367279,0.9228037595748901,0.9173246622085571,0.9086315035820007,0.8943905234336853,0.8864027261734009,0.8634054660797119,0.838991105556488,0.7978099584579468,0.7540779113769531,0.6978708505630493,0.6480727791786194,0.5893969535827637,0.525261402130127,0.449400395154953,0.36992231011390686,0.2764695882797241,0.19321081042289734,0.1310429871082306,0.08160576969385147,0.05833207070827484,0.03452043607831001,0.025693481788039207,0.019530123099684715,0.014858659356832504,0.013906765729188919,0.011938439682126045,0.01207369938492775,0.01246720366179943,0.009352026507258415,0.012509673833847046,0.01275789923965931,0.011373568326234818,0.015671318396925926,0.01167003158479929,0.013486729934811592,0.015456272289156914,0.01342649757862091,0.012163504958152771,0.012122122570872307,0.011863967403769493,0.014165902510285378,0.011753814294934273,0.010631151497364044,0.015267835929989815,0.012552413158118725,0.01186403539031744,0.012701423838734627,0.013781381770968437,0.013097967021167278,0.010910122655332088,0.01283828355371952,0.01757330447435379,0.0340624563395977,0.037555016577243805
L4,1.0847163,0.04895217716693878,0.1335505247116089,0.18730829656124115,0.2617318630218506,0.35412847995758057,0.41192513704299927,0.4767568111419678,0.5650333166122437,0.6273671984672546,0.6805837750434875,0.7222051620483398,0.7295618057250977,0.7493544220924377,0.7802931070327759,0.8084306716918945,0.8488701581954956,0.8868845105171204,0.9221113920211792,0.9520836472511292,0.9727499485015869,0.9791613221168518,0.9670877456665039,0.9727728366851807,0.9556863307952881,0.9370484948158264,0.9259200096130371,0.9243917465209961,0.8915717601776123,0.8712702989578247,0.8727384805679321,0.8657599687576294,0.862878680229187,0.8568702340126038,0.8655182123184204,0.8780967593193054,0.8959246873855591,0.9096584320068359,0.9292254447937012,0.9397091865539551,0.9450952410697937,0.9652534127235413,0.9772111177444458,1.0018219947814941,1.010776400566101,1.0283321142196655,1.038549542427063,1.0575926303863525,1.070775032043457,1.0740010738372803,1.0847163200378418,1.096545934677124,1.0909942388534546,1.088836669921875,1.0901172161102295,1.0834205150604248,1.0617109537124634,1.0465102195739746,1.012014389038086,0.9578882455825806,0.8442522287368774,0.6829664707183838,0.5057382583618164,0.3483142554759979,0.22060349583625793,0.13671118021011353,0.09089749306440353,0.05656009167432785,0.033789217472076416,0.028107676655054092,0.01853676326572895,0.011353159323334694,0.0128644909709692,0.020861271768808365,0.01354307308793068,0.003136472776532173,0.012350247241556644,0.01568819396197796,0.009402422234416008,0.017216620966792107,0.009766688570380211,0.013879412785172462,0.017365653067827225,0.012102462351322174,0.012797663919627666,0.01190017070621252,0.009449206292629242,0.015887204557657242,0.014377713203430176,0.011946099810302258,0.01394595019519329,0.010596361942589283,0.013570236973464489,0.017184270545840263,0.015332324430346489,0.01735781319439411,0.016260549426078796,0.016833193600177765,0.014585491269826889,0.02462857961654663,0.024891408160328865
R5,1.1351464,0.0581229068338871,0.09585349261760712,0.1947558969259262,0.34690195322036743,0.4616480767726898,0.5608651638031006,0.6679495573043823,0.7239665389060974,0.7736296057701111,0.8282307386398315,0.9030147790908813,0.9681229591369629,1.0073298215866089,1.039121150970459,1.0787405967712402,1.1141177415847778,1.1173681020736694,1.1351463794708252,1.1286334991455078,1.1129117012023926,1.0807631015777588,1.055144190788269,1.0290662050247192,1.0025720596313477,0.9702350497245789,0.9506438970565796,0.9514583349227905,0.9329054355621338,0.9263043999671936,0.9252123236656189,0.9201215505599976,0.9197481274604797,0.9324252605438232,0.9439942240715027,0.9526084065437317,0.977039098739624,0.9906032681465149,0.9969150424003601,1.0020653009414673,1.0011570453643799,1.00930655002594,1.0032274723052979,1.0107409954071045,1.002530813217163,1.0050032138824463,0.9917997121810913,0.9814708828926086,0.9702431559562683,0.9584760665893555,0.9409239888191223,0.9346486926078796,0.9147756099700928,0.9024900197982788,0.8815316557884216,0.857109785079956,0.8201634883880615,0.7809006571769714,0.7208329439163208,0.6307612657546997,0.5214084386825562,0.40689828991889954,0.29565268754959106,0.19735102355480194,0.11704281717538834,0.07056228816509247,0.042623553425073624,0.02502358891069889,0.018067095428705215,0.0110467579215765,0.008968906477093697,0.010949062183499336,0.008498896844685078,0.009011564776301384,0.009390166029334068,0.002715582028031349,0.009690302424132824,0.007222349755465984,0.006701494567096233,0.01109172124415636,0.009199265390634537,0.007933082059025764,0.01210607960820198,0.0049425410106778145,0.012437176890671253,0.01121594849973917,0.008195679634809494,0.010553843341767788,0.011826999485492706,0.010150287300348282,0.010465811938047409,0.007038706913590431,0.011403914541006088,0.008501184172928333,0.006862282752990723,0.010206378996372223,0.012160941027104855,0.012653172947466373,0.015118353068828583,0.0343177393078804,0.03770311549305916
L5,1.0733917,0.04177354648709297,0.11656568199396133,0.22218167781829834,0.3100670576095581,0.3875480890274048,0.4829603433609009,0.5708873271942139,0.6422445774078369,0.7270426750183105,0.794987678527832,0.8582199811935425,0.9083784818649292,0.959915041923523,0.9904700517654419,1.0267354249954224,1.0571680068969727,1.0658683776855469,1.0733916759490967,1.0622022151947021,1.047393798828125,1.0297642946243286,1.0130234956741333,0.9912524819374084,0.9705826640129089,0.945051372051239,0.9274365901947021,0.9164897203445435,0.8994952440261841,0.8915398120880127,0.8892375230789185,0.8864922523498535,0.8910479545593262,0.8959482908248901,0.8999639749526978,0.9031679630279541,0.9164594411849976,0.9253472685813904,0.9308208227157593,0.9372084736824036,0.9386503100395203,0.9425005912780762,0.938835084438324,0.939519464969635,0.9347653388977051,0.9314718842506409,0.9225122928619385,0.9152568578720093,0.8976761102676392,0.884343147277832,0.8619594573974609,0.8350459933280945,0.7994783520698547,0.7569085955619812,0.7002922296524048,0.6349233984947205,0.5549356937408447,0.46560245752334595,0.3650781810283661,0.258032888174057,0.16281279921531677,0.0971812903881073,0.05225342884659767,0.0264735147356987,0.009956943802535534,0.0025883656926453114,-0.0017448961734771729,-0.0020771147683262825,-0.0015731528401374817,-0.0010701287537813187,0.0016697105020284653,0.00010840408504009247,-0.0018842127174139023,0.002239510416984558,-0.00035852380096912384,0.0007045567035675049,0.001021629199385643,-0.0008531436324119568,-0.0007914341986179352,0.0030326275154948235,-2.0947307348251343e-05,-0.00011074915528297424,0.0025868024677038193,0.0013496968895196915,0.0009082406759262085,0.002047581598162651,0.0005131717771291733,0.0011114701628684998,-0.0002883821725845337,0.0012731514871120453,0.001479843631386757,-0.0017351042479276657,0.0009242631494998932,0.0008151941001415253,-0.0008985679596662521,7.684342563152313e-05,0.0026033511385321617,0.0009838510304689407,0.0022013855632394552,0.011132265441119671,0.014264996163547039
